"profilename";"tablabel";"has_access";"profileid";"tabid";"permissions"
"Sandbox";"Provider Licenses";"1";"21";"150";"0"
"Sandbox";"Provider References";"1";"21";"137";"0"
"Sandbox";"Providers";"1";"21";"135";"0"
"Sandbox";"Providers Litigation Assi";"0";"21";"196";"1"
"Sandbox";"RecycleBin";"0";"21";"126";"1"
"Sandbox";"Rss";"0";"21";"24";"1"
"Sandbox";"Similar Cases";"1";"21";"176";"0"
"Sandbox";"Similar Claims";"0";"21";"169";"1"
"Sandbox";"Similar Texas Cases";"1";"21";"199";"0"
"Sandbox";"System Parameters";"0";"21";"171";"1"
"Sandbox";"Tasks";"1";"21";"179";"0"
"Sandbox";"test adv";"0";"21";"151";"1"
"Sandbox";"Texas Cases";"1";"21";"200";"0"
"Sandbox";"User Groups";"0";"21";"181";"1"
"Sandbox";"Users";"0";"21";"29";"1"
"Senior litigation manager";"Adjusters";"1";"22";"175";"0"
"Senior litigation manager";"Api Address";"1";"22";"73";"0"
"Senior litigation manager";"Attorneys";"1";"22";"149";"0"
"Senior litigation manager";"Batch Errors";"1";"22";"155";"0"
"Senior litigation manager";"Batch Tasks";"1";"22";"166";"0"
"Senior litigation manager";"Calendar";"1";"22";"9";"0"
"Senior litigation manager";"Case Handlers";"1";"22";"164";"0"
"Senior litigation manager";"Cases";"1";"22";"159";"0"
"Senior litigation manager";"Claim Collections";"1";"22";"172";"0"
"Senior litigation manager";"Claimed Invoices";"1";"22";"152";"0"
"Senior litigation manager";"Claims";"1";"22";"139";"0"
"Senior litigation manager";"Claims Documents Upload";"1";"22";"201";"0"
"Senior litigation manager";"Collections";"1";"22";"170";"0"
"Senior litigation manager";"Comments";"1";"22";"40";"0"
"Senior litigation manager";"Contacts";"1";"22";"177";"0"
"Senior litigation manager";"Counties";"1";"22";"173";"0"
"Senior litigation manager";"Courts";"1";"22";"145";"0"
"Senior litigation manager";"Dashboards";"1";"22";"1";"0"
"Senior litigation manager";"Document Package Sources";"1";"22";"162";"0"
"Senior litigation manager";"Document Packages";"1";"22";"158";"0"
"Senior litigation manager";"Document Templates";"1";"22";"157";"0"
"Senior litigation manager";"Document Types";"1";"22";"161";"0"
"Senior litigation manager";"Documents";"1";"22";"8";"0"
"Senior litigation manager";"DotsPBIReports";"1";"22";"184";"0"
"Senior litigation manager";"Dropbox Destinations";"1";"22";"185";"0"
"Senior litigation manager";"EmailTemplates";"1";"22";"112";"0"
"Senior litigation manager";"Help Info";"1";"22";"194";"0"
"Senior litigation manager";"HO Claimed Invoices";"1";"22";"187";"0"
"Senior litigation manager";"Insurance Companies";"1";"22";"168";"0"
"Senior litigation manager";"Insurance Company Aliases";"1";"22";"180";"0"
"Senior litigation manager";"Insureds";"1";"22";"167";"0"
"Senior litigation manager";"Investors";"1";"22";"146";"0"
"Senior litigation manager";"Judges";"1";"22";"174";"0"
"Senior litigation manager";"Law Firm Aliases";"1";"22";"189";"0"
"Senior litigation manager";"Law Firms";"1";"22";"188";"0"
"Senior litigation manager";"Leads";"1";"22";"178";"0"
"Senior litigation manager";"Litigation Contacts";"1";"22";"191";"0"
"Senior litigation manager";"Litigation Costs";"1";"22";"186";"0"
"Senior litigation manager";"Mortgage Companies";"1";"22";"190";"0"
"Senior litigation manager";"Notification";"1";"22";"111";"0"
"Senior litigation manager";"OpenStreetMap";"1";"22";"110";"0"
"Senior litigation manager";"OSSMail";"1";"22";"48";"0"
"Senior litigation manager";"OSSMailView";"1";"22";"54";"0"
"Senior litigation manager";"OSSTimeControl";"1";"22";"51";"0"
"Senior litigation manager";"Outside Cases";"0";"22";"182";"1"
"Senior litigation manager";"Package Email Variants";"1";"22";"163";"0"
"Senior litigation manager";"Partial Settlements";"1";"22";"192";"0"
"Senior litigation manager";"Partners Portal Activity";"1";"22";"197";"0"
"Senior litigation manager";"Password";"1";"22";"50";"0"
"Senior litigation manager";"Payments";"1";"22";"147";"0"
"Senior litigation manager";"PermissionInspector";"1";"22";"120";"0"
"Senior litigation manager";"Placeholders";"1";"22";"165";"0"
"Senior litigation manager";"Portfolio Purchases";"1";"22";"154";"0"
"Senior litigation manager";"Portfolios";"1";"22";"138";"0"
"Senior litigation manager";"Program Algorithms";"1";"22";"193";"0"
"Senior litigation manager";"Programs";"1";"22";"144";"0"
"Senior litigation manager";"Provider Contacts";"1";"22";"136";"0"
"Senior litigation manager";"Provider Eligibility";"1";"22";"141";"0"
"Senior litigation manager";"Provider Eligibility Conf";"1";"22";"140";"0"
"Senior litigation manager";"Provider Licenses";"1";"22";"150";"0"
"Senior litigation manager";"Provider References";"1";"22";"137";"0"
"Senior litigation manager";"Providers";"1";"22";"135";"0"
"Senior litigation manager";"Providers Litigation Assi";"0";"22";"196";"1"
"Senior litigation manager";"RecycleBin";"1";"22";"126";"0"
"Senior litigation manager";"Rss";"1";"22";"24";"0"
"Senior litigation manager";"Similar Cases";"1";"22";"176";"0"
"Senior litigation manager";"Similar Claims";"1";"22";"169";"0"
"Senior litigation manager";"Similar Texas Cases";"1";"22";"199";"0"
"Senior litigation manager";"System Parameters";"1";"22";"171";"0"
"Senior litigation manager";"Tasks";"1";"22";"179";"0"
"Senior litigation manager";"test adv";"1";"22";"151";"0"
"Senior litigation manager";"Texas Cases";"0";"22";"200";"1"
"Senior litigation manager";"User Groups";"1";"22";"181";"0"
"Senior litigation manager";"Users";"1";"22";"29";"0"
"Texas PA";"Adjusters";"1";"26";"175";"0"
"Texas PA";"Api Address";"0";"26";"73";"1"
"Texas PA";"Attorneys";"1";"26";"149";"0"
"Texas PA";"Batch Errors";"1";"26";"155";"0"
"Texas PA";"Batch Tasks";"1";"26";"166";"0"
"Texas PA";"Calendar";"1";"26";"9";"0"
"Texas PA";"Case Handlers";"1";"26";"164";"0"
"Texas PA";"Cases";"0";"26";"159";"1"
"Texas PA";"Claim Collections";"0";"26";"172";"1"
"Texas PA";"Claimed Invoices";"0";"26";"152";"1"
"Texas PA";"Claims";"1";"26";"139";"0"
"Texas PA";"Claims Documents Upload";"1";"26";"201";"0"
"Texas PA";"Collections";"1";"26";"170";"0"
"Texas PA";"Comments";"1";"26";"40";"0"
"Texas PA";"Contacts";"1";"26";"177";"0"
"Texas PA";"Counties";"1";"26";"173";"0"
"Texas PA";"Courts";"1";"26";"145";"0"
"Texas PA";"Dashboards";"1";"26";"1";"0"
"Texas PA";"Document Package Sources";"1";"26";"162";"0"
"Texas PA";"Document Packages";"1";"26";"158";"0"
"Texas PA";"Document Templates";"1";"26";"157";"0"
"Texas PA";"Document Types";"1";"26";"161";"0"
"Texas PA";"Documents";"1";"26";"8";"0"
"Texas PA";"DotsPBIReports";"1";"26";"184";"0"
"Texas PA";"Dropbox Destinations";"1";"26";"185";"0"
"Texas PA";"EmailTemplates";"0";"26";"112";"1"
"Texas PA";"Help Info";"1";"26";"194";"0"
"Texas PA";"HO Claimed Invoices";"1";"26";"187";"0"
"Texas PA";"Insurance Companies";"1";"26";"168";"0"
"Texas PA";"Insurance Company Aliases";"1";"26";"180";"0"
"Texas PA";"Insureds";"1";"26";"167";"0"
"Texas PA";"Investors";"0";"26";"146";"1"
"Texas PA";"Judges";"1";"26";"174";"0"
"Texas PA";"Law Firm Aliases";"1";"26";"189";"0"
"Texas PA";"Law Firms";"1";"26";"188";"0"
"Texas PA";"Leads";"1";"26";"178";"0"
"Texas PA";"Litigation Contacts";"1";"26";"191";"0"
"Texas PA";"Litigation Costs";"1";"26";"186";"0"
"Texas PA";"Mortgage Companies";"1";"26";"190";"0"
"Texas PA";"Notification";"1";"26";"111";"0"
"Texas PA";"OpenStreetMap";"0";"26";"110";"1"
"Texas PA";"OSSMail";"1";"26";"48";"0"
"Texas PA";"OSSMailView";"1";"26";"54";"0"
"Texas PA";"OSSTimeControl";"0";"26";"51";"1"
"Texas PA";"Outside Cases";"0";"26";"182";"1"
"Texas PA";"Package Email Variants";"1";"26";"163";"0"
"Texas PA";"Partial Settlements";"1";"26";"192";"0"
"Texas PA";"Partners Portal Activity";"1";"26";"197";"0"
"Texas PA";"Password";"0";"26";"50";"1"
"Texas PA";"Payments";"0";"26";"147";"1"
"Texas PA";"PermissionInspector";"0";"26";"120";"1"
"Texas PA";"Placeholders";"0";"26";"165";"1"
"Texas PA";"Portfolio Purchases";"1";"26";"154";"0"
"Texas PA";"Portfolios";"1";"26";"138";"0"
"Texas PA";"Program Algorithms";"1";"26";"193";"0"
"Texas PA";"Programs";"0";"26";"144";"1"
"Texas PA";"Provider Contacts";"1";"26";"136";"0"
"Texas PA";"Provider Eligibility";"1";"26";"141";"0"
"Texas PA";"Provider Eligibility Conf";"1";"26";"140";"0"
"Texas PA";"Provider Licenses";"1";"26";"150";"0"
"Texas PA";"Provider References";"1";"26";"137";"0"
"Texas PA";"Providers";"1";"26";"135";"0"
"Texas PA";"Providers Litigation Assi";"0";"26";"196";"1"
"Texas PA";"RecycleBin";"0";"26";"126";"1"
"Texas PA";"Rss";"0";"26";"24";"1"
"Texas PA";"Similar Cases";"1";"26";"176";"0"
"Texas PA";"Similar Claims";"0";"26";"169";"1"
"Texas PA";"Similar Texas Cases";"1";"26";"199";"0"
"Texas PA";"System Parameters";"0";"26";"171";"1"
"Texas PA";"Tasks";"1";"26";"179";"0"
"Texas PA";"test adv";"0";"26";"151";"1"
"Texas PA";"Texas Cases";"1";"26";"200";"0"
"Texas PA";"User Groups";"0";"26";"181";"1"
"Texas PA";"Users";"0";"26";"29";"1"
"User - complete, no delete";"Adjusters";"1";"18";"175";"0"
"User - complete, no delete";"Api Address";"1";"18";"73";"0"
"User - complete, no delete";"Attorneys";"1";"18";"149";"0"
"User - complete, no delete";"Batch Errors";"1";"18";"155";"0"
"User - complete, no delete";"Batch Tasks";"1";"18";"166";"0"
"User - complete, no delete";"Calendar";"1";"18";"9";"0"
"User - complete, no delete";"Case Handlers";"1";"18";"164";"0"
"User - complete, no delete";"Cases";"1";"18";"159";"0"
"User - complete, no delete";"Claim Collections";"1";"18";"172";"0"
"User - complete, no delete";"Claimed Invoices";"1";"18";"152";"0"
"User - complete, no delete";"Claims";"1";"18";"139";"0"
"User - complete, no delete";"Claims Documents Upload";"1";"18";"201";"0"
"User - complete, no delete";"Collections";"1";"18";"170";"0"
"User - complete, no delete";"Comments";"1";"18";"40";"0"
"User - complete, no delete";"Contacts";"1";"18";"177";"0"
"User - complete, no delete";"Counties";"1";"18";"173";"0"
"User - complete, no delete";"Courts";"1";"18";"145";"0"
"User - complete, no delete";"Dashboards";"1";"18";"1";"0"
"User - complete, no delete";"Document Package Sources";"1";"18";"162";"0"
"User - complete, no delete";"Document Packages";"1";"18";"158";"0"
"User - complete, no delete";"Document Templates";"1";"18";"157";"0"
"User - complete, no delete";"Document Types";"1";"18";"161";"0"
"User - complete, no delete";"Documents";"1";"18";"8";"0"
"User - complete, no delete";"DotsPBIReports";"1";"18";"184";"0"
"User - complete, no delete";"Dropbox Destinations";"1";"18";"185";"0"
"User - complete, no delete";"EmailTemplates";"1";"18";"112";"0"
"User - complete, no delete";"Help Info";"1";"18";"194";"0"
"User - complete, no delete";"HO Claimed Invoices";"1";"18";"187";"0"
"User - complete, no delete";"Insurance Companies";"1";"18";"168";"0"
"User - complete, no delete";"Insurance Company Aliases";"1";"18";"180";"0"
"User - complete, no delete";"Insureds";"1";"18";"167";"0"
"User - complete, no delete";"Investors";"1";"18";"146";"0"
"User - complete, no delete";"Judges";"1";"18";"174";"0"
"User - complete, no delete";"Law Firm Aliases";"1";"18";"189";"0"
"User - complete, no delete";"Law Firms";"1";"18";"188";"0"
"User - complete, no delete";"Leads";"1";"18";"178";"0"
"User - complete, no delete";"Litigation Contacts";"1";"18";"191";"0"
"User - complete, no delete";"Litigation Costs";"1";"18";"186";"0"
"User - complete, no delete";"Mortgage Companies";"1";"18";"190";"0"
"User - complete, no delete";"Notification";"1";"18";"111";"0"
"User - complete, no delete";"OpenStreetMap";"1";"18";"110";"0"
"User - complete, no delete";"OSSMail";"1";"18";"48";"0"
"User - complete, no delete";"OSSMailView";"1";"18";"54";"0"
"User - complete, no delete";"OSSTimeControl";"1";"18";"51";"0"
"User - complete, no delete";"Outside Cases";"1";"18";"182";"0"
"User - complete, no delete";"Package Email Variants";"1";"18";"163";"0"
"User - complete, no delete";"Partial Settlements";"1";"18";"192";"0"
"User - complete, no delete";"Partners Portal Activity";"1";"18";"197";"0"
"User - complete, no delete";"Password";"1";"18";"50";"0"
"User - complete, no delete";"Payments";"1";"18";"147";"0"
"User - complete, no delete";"PermissionInspector";"1";"18";"120";"0"
"User - complete, no delete";"Placeholders";"1";"18";"165";"0"
"User - complete, no delete";"Portfolio Purchases";"1";"18";"154";"0"
"User - complete, no delete";"Portfolios";"1";"18";"138";"0"
"User - complete, no delete";"Program Algorithms";"1";"18";"193";"0"
"User - complete, no delete";"Programs";"1";"18";"144";"0"
"User - complete, no delete";"Provider Contacts";"1";"18";"136";"0"
"User - complete, no delete";"Provider Eligibility";"1";"18";"141";"0"
"User - complete, no delete";"Provider Eligibility Conf";"1";"18";"140";"0"
"User - complete, no delete";"Provider Licenses";"1";"18";"150";"0"
"User - complete, no delete";"Provider References";"1";"18";"137";"0"
"User - complete, no delete";"Providers";"1";"18";"135";"0"
"User - complete, no delete";"Providers Litigation Assi";"1";"18";"196";"0"
"User - complete, no delete";"RecycleBin";"1";"18";"126";"0"
"User - complete, no delete";"Rss";"1";"18";"24";"0"
"User - complete, no delete";"Similar Cases";"1";"18";"176";"0"
"User - complete, no delete";"Similar Claims";"1";"18";"169";"0"
"User - complete, no delete";"Similar Texas Cases";"1";"18";"199";"0"
"User - complete, no delete";"System Parameters";"1";"18";"171";"0"
"User - complete, no delete";"Tasks";"1";"18";"179";"0"
"User - complete, no delete";"test adv";"1";"18";"151";"0"
"User - complete, no delete";"Texas Cases";"1";"18";"200";"0"
"User - complete, no delete";"User Groups";"1";"18";"181";"0"
"User - complete, no delete";"Users";"1";"18";"29";"0"
