"profilename";"tablabel";"operation_name";"has_access";"profileid";"tabid";"operation";"permissions"
"Claim Acceptant";"Dropbox Destinations";"Edit";"1";"7";"185";"1";"0"
"Claim Acceptant";"Dropbox Destinations";"Delete";"0";"7";"185";"2";"1"
"Claim Acceptant";"Dropbox Destinations";"Create";"1";"7";"185";"7";"0"
"Claim Acceptant";"Help Info";"View";"1";"7";"194";"0";"0"
"Claim Acceptant";"Help Info";"Edit";"1";"7";"194";"1";"0"
"Claim Acceptant";"Help Info";"Delete";"0";"7";"194";"2";"1"
"Claim Acceptant";"Help Info";"Create";"1";"7";"194";"7";"0"
"Claim Acceptant";"HO Claimed Invoices";"View";"1";"7";"187";"0";"0"
"Claim Acceptant";"HO Claimed Invoices";"Edit";"1";"7";"187";"1";"0"
"Claim Acceptant";"HO Claimed Invoices";"Delete";"0";"7";"187";"2";"1"
"Claim Acceptant";"HO Claimed Invoices";"Create";"1";"7";"187";"7";"0"
"Claim Acceptant";"Insurance Companies";"View";"1";"7";"168";"0";"0"
"Claim Acceptant";"Insurance Companies";"Edit";"1";"7";"168";"1";"0"
"Claim Acceptant";"Insurance Companies";"Delete";"0";"7";"168";"2";"1"
"Claim Acceptant";"Insurance Companies";"Create";"1";"7";"168";"7";"0"
"Claim Acceptant";"Insurance Company Aliases";"View";"1";"7";"180";"0";"0"
"Claim Acceptant";"Insurance Company Aliases";"Edit";"1";"7";"180";"1";"0"
"Claim Acceptant";"Insurance Company Aliases";"Delete";"0";"7";"180";"2";"1"
"Claim Acceptant";"Insurance Company Aliases";"Create";"1";"7";"180";"7";"0"
"Claim Acceptant";"Insureds";"View";"1";"7";"167";"0";"0"
"Claim Acceptant";"Insureds";"Edit";"1";"7";"167";"1";"0"
"Claim Acceptant";"Insureds";"Delete";"0";"7";"167";"2";"1"
"Claim Acceptant";"Insureds";"Create";"1";"7";"167";"7";"0"
"Claim Acceptant";"Law Firm Aliases";"View";"1";"7";"189";"0";"0"
"Claim Acceptant";"Law Firm Aliases";"Edit";"1";"7";"189";"1";"0"
"Claim Acceptant";"Law Firm Aliases";"Delete";"0";"7";"189";"2";"1"
"Claim Acceptant";"Law Firm Aliases";"Create";"1";"7";"189";"7";"0"
"Claim Acceptant";"Law Firms";"View";"1";"7";"188";"0";"0"
"Claim Acceptant";"Law Firms";"Edit";"1";"7";"188";"1";"0"
"Claim Acceptant";"Law Firms";"Delete";"0";"7";"188";"2";"1"
"Claim Acceptant";"Law Firms";"Create";"1";"7";"188";"7";"0"
"Claim Acceptant";"Litigation Contacts";"View";"1";"7";"191";"0";"0"
"Claim Acceptant";"Litigation Contacts";"Edit";"1";"7";"191";"1";"0"
"Claim Acceptant";"Litigation Contacts";"Delete";"0";"7";"191";"2";"1"
"Claim Acceptant";"Litigation Contacts";"Create";"1";"7";"191";"7";"0"
"Claim Acceptant";"Litigation Costs";"View";"1";"7";"186";"0";"0"
"Claim Acceptant";"Litigation Costs";"Edit";"1";"7";"186";"1";"0"
"Claim Acceptant";"Litigation Costs";"Delete";"0";"7";"186";"2";"1"
"Claim Acceptant";"Litigation Costs";"Create";"1";"7";"186";"7";"0"
"Claim Acceptant";"Mortgage Companies";"View";"1";"7";"190";"0";"0"
"Claim Acceptant";"Mortgage Companies";"Edit";"1";"7";"190";"1";"0"
"Claim Acceptant";"Mortgage Companies";"Delete";"0";"7";"190";"2";"1"
"Claim Acceptant";"Mortgage Companies";"Create";"1";"7";"190";"7";"0"
"Claim Acceptant";"Notification";"View";"1";"7";"111";"0";"0"
"Claim Acceptant";"Notification";"Edit";"1";"7";"111";"1";"0"
"Claim Acceptant";"Notification";"Delete";"0";"7";"111";"2";"1"
"Claim Acceptant";"Notification";"Create";"1";"7";"111";"7";"0"
"Claim Acceptant";"OSSMailView";"View";"1";"7";"54";"0";"0"
"Claim Acceptant";"OSSMailView";"Edit";"1";"7";"54";"1";"0"
"Claim Acceptant";"OSSMailView";"Delete";"0";"7";"54";"2";"1"
"Claim Acceptant";"OSSMailView";"Create";"1";"7";"54";"7";"0"
"Claim Acceptant";"Outside Cases";"View";"1";"7";"182";"0";"0"
"Claim Acceptant";"Outside Cases";"Edit";"1";"7";"182";"1";"0"
"Claim Acceptant";"Outside Cases";"Delete";"0";"7";"182";"2";"1"
"Claim Acceptant";"Outside Cases";"Create";"1";"7";"182";"7";"0"
"Claim Acceptant";"Partial Settlements";"View";"1";"7";"192";"0";"0"
"Claim Acceptant";"Partial Settlements";"Edit";"1";"7";"192";"1";"0"
"Claim Acceptant";"Partial Settlements";"Delete";"0";"7";"192";"2";"1"
"Claim Acceptant";"Partial Settlements";"Create";"1";"7";"192";"7";"0"
"Claim Acceptant";"Partners Portal Activity";"View";"1";"7";"197";"0";"0"
"Claim Acceptant";"Partners Portal Activity";"Edit";"1";"7";"197";"1";"0"
"Claim Acceptant";"Partners Portal Activity";"Delete";"0";"7";"197";"2";"1"
"Claim Acceptant";"Partners Portal Activity";"Create";"1";"7";"197";"7";"0"
"Claim Acceptant";"Portfolio Purchases";"View";"1";"7";"154";"0";"0"
"Claim Acceptant";"Portfolio Purchases";"Edit";"0";"7";"154";"1";"1"
"Claim Acceptant";"Portfolio Purchases";"Delete";"0";"7";"154";"2";"1"
"Claim Acceptant";"Portfolio Purchases";"Create";"0";"7";"154";"7";"1"
"Claim Acceptant";"Portfolios";"View";"1";"7";"138";"0";"0"
"Claim Acceptant";"Portfolios";"Edit";"1";"7";"138";"1";"0"
"Claim Acceptant";"Portfolios";"Delete";"0";"7";"138";"2";"1"
"Claim Acceptant";"Portfolios";"Create";"1";"7";"138";"7";"0"
"Claim Acceptant";"Program Algorithms";"View";"1";"7";"193";"0";"0"
"Claim Acceptant";"Program Algorithms";"Edit";"1";"7";"193";"1";"0"
"Claim Acceptant";"Program Algorithms";"Delete";"0";"7";"193";"2";"1"
"Claim Acceptant";"Program Algorithms";"Create";"1";"7";"193";"7";"0"
"Claim Acceptant";"Programs";"View";"1";"7";"144";"0";"0"
"Claim Acceptant";"Programs";"Edit";"0";"7";"144";"1";"1"
"Claim Acceptant";"Programs";"Delete";"0";"7";"144";"2";"1"
"Claim Acceptant";"Programs";"Create";"0";"7";"144";"7";"1"
"Claim Acceptant";"Provider Contacts";"View";"1";"7";"136";"0";"0"
"Claim Acceptant";"Provider Contacts";"Edit";"0";"7";"136";"1";"1"
"Claim Acceptant";"Provider Contacts";"Delete";"0";"7";"136";"2";"1"
"Claim Acceptant";"Provider Contacts";"Create";"1";"7";"136";"7";"0"
"Claim Acceptant";"Provider Eligibility";"View";"1";"7";"141";"0";"0"
"Claim Acceptant";"Provider Eligibility";"Edit";"0";"7";"141";"1";"1"
"Claim Acceptant";"Provider Eligibility";"Delete";"0";"7";"141";"2";"1"
"Claim Acceptant";"Provider Eligibility";"Create";"0";"7";"141";"7";"1"
"Claim Acceptant";"Provider Licenses";"View";"1";"7";"150";"0";"0"
"Claim Acceptant";"Provider Licenses";"Edit";"0";"7";"150";"1";"1"
"Claim Acceptant";"Provider Licenses";"Delete";"0";"7";"150";"2";"1"
"Claim Acceptant";"Provider Licenses";"Create";"0";"7";"150";"7";"1"
"Claim Acceptant";"Provider References";"View";"1";"7";"137";"0";"0"
"Claim Acceptant";"Provider References";"Edit";"0";"7";"137";"1";"1"
"Claim Acceptant";"Provider References";"Delete";"0";"7";"137";"2";"1"
"Claim Acceptant";"Provider References";"Create";"1";"7";"137";"7";"0"
"Claim Acceptant";"Providers";"View";"1";"7";"135";"0";"0"
"Claim Acceptant";"Providers";"Edit";"0";"7";"135";"1";"1"
"Claim Acceptant";"Providers";"Delete";"0";"7";"135";"2";"1"
"Claim Acceptant";"Providers";"Create";"1";"7";"135";"7";"0"
"Claim Acceptant";"Similar Claims";"View";"1";"7";"169";"0";"0"
"Claim Acceptant";"Similar Claims";"Edit";"1";"7";"169";"1";"0"
"Claim Acceptant";"Similar Claims";"Delete";"0";"7";"169";"2";"1"
"Claim Acceptant";"Similar Claims";"Create";"1";"7";"169";"7";"0"
"Claim Acceptant";"Similar Texas Cases";"View";"1";"7";"199";"0";"0"
"Claim Acceptant";"Similar Texas Cases";"Edit";"1";"7";"199";"1";"0"
"Claim Acceptant";"Similar Texas Cases";"Delete";"0";"7";"199";"2";"1"
"Claim Acceptant";"Similar Texas Cases";"Create";"1";"7";"199";"7";"0"
"Claim Acceptant";"User Groups";"View";"1";"7";"181";"0";"0"
"Claim Acceptant";"User Groups";"Edit";"1";"7";"181";"1";"0"
"Claim Acceptant";"User Groups";"Delete";"0";"7";"181";"2";"1"
"Claim Acceptant";"User Groups";"Create";"1";"7";"181";"7";"0"
"Claim Underwriter";"Batch Errors";"View";"1";"5";"155";"0";"0"
"Claim Underwriter";"Batch Errors";"Edit";"0";"5";"155";"1";"1"
"Claim Underwriter";"Batch Errors";"Delete";"0";"5";"155";"2";"1"
"Claim Underwriter";"Batch Errors";"Create";"0";"5";"155";"7";"1"
"Claim Underwriter";"Batch Tasks";"View";"1";"5";"166";"0";"0"
"Claim Underwriter";"Batch Tasks";"Edit";"0";"5";"166";"1";"1"
"Claim Underwriter";"Batch Tasks";"Delete";"0";"5";"166";"2";"1"
"Claim Underwriter";"Batch Tasks";"Create";"0";"5";"166";"7";"1"
"Claim Underwriter";"Calendar";"View";"1";"5";"9";"0";"0"
"Claim Underwriter";"Calendar";"Edit";"1";"5";"9";"1";"0"
"Claim Underwriter";"Calendar";"Delete";"0";"5";"9";"2";"1"
"Claim Underwriter";"Calendar";"Create";"1";"5";"9";"7";"0"
"Claim Underwriter";"Cases";"View";"1";"5";"159";"0";"0"
"Claim Underwriter";"Cases";"Edit";"0";"5";"159";"1";"1"
"Claim Underwriter";"Cases";"Delete";"0";"5";"159";"2";"1"
"Claim Underwriter";"Cases";"Create";"0";"5";"159";"7";"1"
"Claim Underwriter";"Claim Collections";"View";"1";"5";"172";"0";"0"
"Claim Underwriter";"Claim Collections";"Edit";"1";"5";"172";"1";"0"
"Claim Underwriter";"Claim Collections";"Delete";"0";"5";"172";"2";"1"
"Claim Underwriter";"Claim Collections";"Create";"1";"5";"172";"7";"0"
"Claim Underwriter";"Claimed Invoices";"View";"1";"5";"152";"0";"0"
"Claim Underwriter";"Claimed Invoices";"Edit";"1";"5";"152";"1";"0"
"Claim Underwriter";"Claimed Invoices";"Delete";"0";"5";"152";"2";"1"
"Claim Underwriter";"Claimed Invoices";"Create";"1";"5";"152";"7";"0"
"Claim Underwriter";"Claims";"View";"1";"5";"139";"0";"0"
"Claim Underwriter";"Claims";"Edit";"1";"5";"139";"1";"0"
"Claim Underwriter";"Claims";"Delete";"0";"5";"139";"2";"1"
"Claim Underwriter";"Claims";"Create";"1";"5";"139";"7";"0"
"Claim Underwriter";"Claims Documents Upload";"View";"1";"5";"201";"0";"0"
"Claim Underwriter";"Claims Documents Upload";"Edit";"1";"5";"201";"1";"0"
"Claim Underwriter";"Claims Documents Upload";"Delete";"0";"5";"201";"2";"1"
"Claim Underwriter";"Claims Documents Upload";"Create";"1";"5";"201";"7";"0"
"Claim Underwriter";"Collections";"View";"1";"5";"170";"0";"0"
"Claim Underwriter";"Collections";"Edit";"1";"5";"170";"1";"0"
"Claim Underwriter";"Collections";"Delete";"0";"5";"170";"2";"1"
"Claim Underwriter";"Collections";"Create";"1";"5";"170";"7";"0"
"Claim Underwriter";"Comments";"View";"1";"5";"40";"0";"0"
"Claim Underwriter";"Comments";"Edit";"1";"5";"40";"1";"0"
"Claim Underwriter";"Comments";"Delete";"0";"5";"40";"2";"1"
"Claim Underwriter";"Comments";"Create";"1";"5";"40";"7";"0"
"Claim Underwriter";"Counties";"View";"1";"5";"173";"0";"0"
"Claim Underwriter";"Counties";"Edit";"0";"5";"173";"1";"1"
"Claim Underwriter";"Counties";"Delete";"0";"5";"173";"2";"1"
"Claim Underwriter";"Counties";"Create";"0";"5";"173";"7";"1"
"Claim Underwriter";"Document Types";"View";"1";"5";"161";"0";"0"
"Claim Underwriter";"Document Types";"Edit";"0";"5";"161";"1";"1"
"Claim Underwriter";"Document Types";"Delete";"0";"5";"161";"2";"1"
"Claim Underwriter";"Document Types";"Create";"0";"5";"161";"7";"1"
"Claim Underwriter";"Documents";"View";"1";"5";"8";"0";"0"
"Claim Underwriter";"Documents";"Edit";"1";"5";"8";"1";"0"
"Claim Underwriter";"Documents";"Delete";"0";"5";"8";"2";"1"
"Claim Underwriter";"Documents";"Create";"1";"5";"8";"7";"0"
"Claim Underwriter";"DotsPBIReports";"View";"1";"5";"184";"0";"0"
"Claim Underwriter";"DotsPBIReports";"Edit";"1";"5";"184";"1";"0"
"Claim Underwriter";"DotsPBIReports";"Delete";"0";"5";"184";"2";"1"
"Claim Underwriter";"DotsPBIReports";"Create";"1";"5";"184";"7";"0"
"Claim Underwriter";"Dropbox Destinations";"View";"1";"5";"185";"0";"0"
"Claim Underwriter";"Dropbox Destinations";"Edit";"0";"5";"185";"1";"1"
"Claim Underwriter";"Dropbox Destinations";"Delete";"0";"5";"185";"2";"1"
"Claim Underwriter";"Dropbox Destinations";"Create";"0";"5";"185";"7";"1"
"Claim Underwriter";"Help Info";"View";"1";"5";"194";"0";"0"
"Claim Underwriter";"Help Info";"Edit";"0";"5";"194";"1";"1"
"Claim Underwriter";"Help Info";"Delete";"0";"5";"194";"2";"1"
"Claim Underwriter";"Help Info";"Create";"0";"5";"194";"7";"1"
"Claim Underwriter";"HO Claimed Invoices";"View";"1";"5";"187";"0";"0"
"Claim Underwriter";"HO Claimed Invoices";"Edit";"1";"5";"187";"1";"0"
"Claim Underwriter";"HO Claimed Invoices";"Delete";"0";"5";"187";"2";"1"
"Claim Underwriter";"HO Claimed Invoices";"Create";"1";"5";"187";"7";"0"
"Claim Underwriter";"Insurance Companies";"View";"1";"5";"168";"0";"0"
"Claim Underwriter";"Insurance Companies";"Edit";"0";"5";"168";"1";"1"
"Claim Underwriter";"Insurance Companies";"Delete";"0";"5";"168";"2";"1"
"Claim Underwriter";"Insurance Companies";"Create";"0";"5";"168";"7";"1"
"Claim Underwriter";"Insurance Company Aliases";"View";"1";"5";"180";"0";"0"
"Claim Underwriter";"Insurance Company Aliases";"Edit";"0";"5";"180";"1";"1"
"Claim Underwriter";"Insurance Company Aliases";"Delete";"0";"5";"180";"2";"1"
"Claim Underwriter";"Insurance Company Aliases";"Create";"0";"5";"180";"7";"1"
"Claim Underwriter";"Insureds";"View";"1";"5";"167";"0";"0"
"Claim Underwriter";"Insureds";"Edit";"1";"5";"167";"1";"0"
"Claim Underwriter";"Insureds";"Delete";"0";"5";"167";"2";"1"
"Claim Underwriter";"Insureds";"Create";"1";"5";"167";"7";"0"
"Claim Underwriter";"Law Firm Aliases";"View";"1";"5";"189";"0";"0"
"Claim Underwriter";"Law Firm Aliases";"Edit";"1";"5";"189";"1";"0"
"Claim Underwriter";"Law Firm Aliases";"Delete";"0";"5";"189";"2";"1"
"Claim Underwriter";"Law Firm Aliases";"Create";"1";"5";"189";"7";"0"
"Claim Underwriter";"Law Firms";"View";"1";"5";"188";"0";"0"
"Claim Underwriter";"Law Firms";"Edit";"0";"5";"188";"1";"1"
"Claim Underwriter";"Law Firms";"Delete";"0";"5";"188";"2";"1"
"Claim Underwriter";"Law Firms";"Create";"0";"5";"188";"7";"1"
"Claim Underwriter";"Litigation Costs";"View";"1";"5";"186";"0";"0"
"Claim Underwriter";"Litigation Costs";"Edit";"0";"5";"186";"1";"1"
"Claim Underwriter";"Litigation Costs";"Delete";"0";"5";"186";"2";"1"
"Claim Underwriter";"Litigation Costs";"Create";"0";"5";"186";"7";"1"
"Claim Underwriter";"Mortgage Companies";"View";"1";"5";"190";"0";"0"
"Claim Underwriter";"Mortgage Companies";"Edit";"0";"5";"190";"1";"1"
"Claim Underwriter";"Mortgage Companies";"Delete";"0";"5";"190";"2";"1"
"Claim Underwriter";"Mortgage Companies";"Create";"0";"5";"190";"7";"1"
"Claim Underwriter";"Notification";"View";"1";"5";"111";"0";"0"
"Claim Underwriter";"Notification";"Edit";"1";"5";"111";"1";"0"
"Claim Underwriter";"Notification";"Delete";"0";"5";"111";"2";"1"
"Claim Underwriter";"Notification";"Create";"1";"5";"111";"7";"0"
"Claim Underwriter";"OSSMailView";"View";"1";"5";"54";"0";"0"
"Claim Underwriter";"OSSMailView";"Edit";"0";"5";"54";"1";"1"
"Claim Underwriter";"OSSMailView";"Delete";"0";"5";"54";"2";"1"
"Claim Underwriter";"OSSMailView";"Create";"0";"5";"54";"7";"1"
"Claim Underwriter";"Outside Cases";"View";"1";"5";"182";"0";"0"
"Claim Underwriter";"Outside Cases";"Edit";"1";"5";"182";"1";"0"
"Claim Underwriter";"Outside Cases";"Delete";"0";"5";"182";"2";"1"
"Claim Underwriter";"Outside Cases";"Create";"1";"5";"182";"7";"0"
"Claim Underwriter";"Partners Portal Activity";"View";"1";"5";"197";"0";"0"
"Claim Underwriter";"Partners Portal Activity";"Edit";"1";"5";"197";"1";"0"
"Claim Underwriter";"Partners Portal Activity";"Delete";"0";"5";"197";"2";"1"
"Claim Underwriter";"Partners Portal Activity";"Create";"1";"5";"197";"7";"0"
"Claim Underwriter";"Portfolios";"View";"1";"5";"138";"0";"0"
"Claim Underwriter";"Portfolios";"Edit";"1";"5";"138";"1";"0"
"Claim Underwriter";"Portfolios";"Delete";"0";"5";"138";"2";"1"
"Claim Underwriter";"Portfolios";"Create";"1";"5";"138";"7";"0"
"Claim Underwriter";"Program Algorithms";"View";"1";"5";"193";"0";"0"
"Claim Underwriter";"Program Algorithms";"Edit";"0";"5";"193";"1";"1"
"Claim Underwriter";"Program Algorithms";"Delete";"0";"5";"193";"2";"1"
"Claim Underwriter";"Program Algorithms";"Create";"0";"5";"193";"7";"1"
"Claim Underwriter";"Programs";"View";"1";"5";"144";"0";"0"
"Claim Underwriter";"Programs";"Edit";"0";"5";"144";"1";"1"
"Claim Underwriter";"Programs";"Delete";"0";"5";"144";"2";"1"
"Claim Underwriter";"Programs";"Create";"0";"5";"144";"7";"1"
"Claim Underwriter";"Provider Contacts";"View";"1";"5";"136";"0";"0"
"Claim Underwriter";"Provider Contacts";"Edit";"0";"5";"136";"1";"1"
"Claim Underwriter";"Provider Contacts";"Delete";"0";"5";"136";"2";"1"
"Claim Underwriter";"Provider Contacts";"Create";"0";"5";"136";"7";"1"
"Claim Underwriter";"Provider Eligibility";"View";"1";"5";"141";"0";"0"
"Claim Underwriter";"Provider Eligibility";"Edit";"0";"5";"141";"1";"1"
"Claim Underwriter";"Provider Eligibility";"Delete";"0";"5";"141";"2";"1"
"Claim Underwriter";"Provider Eligibility";"Create";"0";"5";"141";"7";"1"
"Claim Underwriter";"Provider Licenses";"View";"1";"5";"150";"0";"0"
"Claim Underwriter";"Provider Licenses";"Edit";"0";"5";"150";"1";"1"
"Claim Underwriter";"Provider Licenses";"Delete";"0";"5";"150";"2";"1"
"Claim Underwriter";"Provider Licenses";"Create";"0";"5";"150";"7";"1"
"Claim Underwriter";"Provider References";"View";"1";"5";"137";"0";"0"
"Claim Underwriter";"Provider References";"Edit";"0";"5";"137";"1";"1"
"Claim Underwriter";"Provider References";"Delete";"0";"5";"137";"2";"1"
"Claim Underwriter";"Provider References";"Create";"0";"5";"137";"7";"1"
"Claim Underwriter";"Providers";"View";"1";"5";"135";"0";"0"
"Claim Underwriter";"Providers";"Edit";"0";"5";"135";"1";"1"
"Claim Underwriter";"Providers";"Delete";"0";"5";"135";"2";"1"
"Claim Underwriter";"Providers";"Create";"0";"5";"135";"7";"1"
"Claim Underwriter";"Similar Claims";"View";"1";"5";"169";"0";"0"
"Claim Underwriter";"Similar Claims";"Edit";"1";"5";"169";"1";"0"
"Claim Underwriter";"Similar Claims";"Delete";"0";"5";"169";"2";"1"
"Claim Underwriter";"Similar Claims";"Create";"1";"5";"169";"7";"0"
"Claim Underwriter";"Similar Texas Cases";"View";"1";"5";"199";"0";"0"
"Claim Underwriter";"Similar Texas Cases";"Edit";"1";"5";"199";"1";"0"
"Claim Underwriter";"Similar Texas Cases";"Delete";"0";"5";"199";"2";"1"
"Claim Underwriter";"Similar Texas Cases";"Create";"1";"5";"199";"7";"0"
"Claim Underwriter";"Tasks";"View";"1";"5";"179";"0";"0"
"Claim Underwriter";"Tasks";"Edit";"1";"5";"179";"1";"0"
"Claim Underwriter";"Tasks";"Delete";"0";"5";"179";"2";"1"
"Claim Underwriter";"Tasks";"Create";"1";"5";"179";"7";"0"
"Google Calendar";"Calendar";"View";"1";"17";"9";"0";"0"
"Google Calendar";"Calendar";"Edit";"1";"17";"9";"1";"0"
"Google Calendar";"Calendar";"Delete";"1";"17";"9";"2";"0"
"Google Calendar";"Calendar";"Create";"1";"17";"9";"7";"0"
"Google Calendar";"Claims Documents Upload";"View";"1";"17";"201";"0";"0"
"Google Calendar";"Claims Documents Upload";"Edit";"1";"17";"201";"1";"0"
"Google Calendar";"Claims Documents Upload";"Delete";"1";"17";"201";"2";"0"
"Google Calendar";"Claims Documents Upload";"Create";"1";"17";"201";"7";"0"
"Google Calendar";"Comments";"View";"1";"17";"40";"0";"0"
"Google Calendar";"Comments";"Edit";"1";"17";"40";"1";"0"
"Google Calendar";"Comments";"Delete";"1";"17";"40";"2";"0"
"Google Calendar";"Comments";"Create";"1";"17";"40";"7";"0"
"Google Calendar";"Help Info";"View";"1";"17";"194";"0";"0"
"Google Calendar";"Help Info";"Edit";"1";"17";"194";"1";"0"
"Google Calendar";"Help Info";"Delete";"1";"17";"194";"2";"0"
"Google Calendar";"Help Info";"Create";"1";"17";"194";"7";"0"
"Google Calendar";"Notification";"View";"1";"17";"111";"0";"0"
"Google Calendar";"Notification";"Edit";"1";"17";"111";"1";"0"
"Google Calendar";"Notification";"Delete";"1";"17";"111";"2";"0"
"Google Calendar";"Notification";"Create";"1";"17";"111";"7";"0"
"Google Calendar";"Partial Settlements";"View";"1";"17";"192";"0";"0"
"Google Calendar";"Partial Settlements";"Edit";"1";"17";"192";"1";"0"
"Google Calendar";"Partial Settlements";"Delete";"0";"17";"192";"2";"1"
"Google Calendar";"Partial Settlements";"Create";"1";"17";"192";"7";"0"
"Google Calendar";"Partners Portal Activity";"View";"1";"17";"197";"0";"0"
"Google Calendar";"Partners Portal Activity";"Edit";"1";"17";"197";"1";"0"
"Google Calendar";"Partners Portal Activity";"Delete";"1";"17";"197";"2";"0"
"Google Calendar";"Partners Portal Activity";"Create";"1";"17";"197";"7";"0"
"Google Calendar";"Program Algorithms";"View";"1";"17";"193";"0";"0"
"Google Calendar";"Program Algorithms";"Edit";"1";"17";"193";"1";"0"
"Google Calendar";"Program Algorithms";"Delete";"1";"17";"193";"2";"0"
"Google Calendar";"Program Algorithms";"Create";"1";"17";"193";"7";"0"
"Google Calendar";"Providers Litigation Assi";"View";"1";"17";"196";"0";"0"
"Google Calendar";"Providers Litigation Assi";"Edit";"1";"17";"196";"1";"0"
"Google Calendar";"Providers Litigation Assi";"Delete";"1";"17";"196";"2";"0"
"Google Calendar";"Providers Litigation Assi";"Create";"1";"17";"196";"7";"0"
"Google Calendar";"Similar Texas Cases";"View";"1";"17";"199";"0";"0"
"Google Calendar";"Similar Texas Cases";"Edit";"1";"17";"199";"1";"0"
"Google Calendar";"Similar Texas Cases";"Delete";"1";"17";"199";"2";"0"
"Google Calendar";"Similar Texas Cases";"Create";"1";"17";"199";"7";"0"
"Google Calendar";"Texas Cases";"View";"1";"17";"200";"0";"0"
"Google Calendar";"Texas Cases";"Edit";"1";"17";"200";"1";"0"
"Google Calendar";"Texas Cases";"Delete";"1";"17";"200";"2";"0"
